yagoID	actorName	yagoTitle	imdbTitle	imdbActors	yagoDate	imdbDate	matchDate	matchActor	matchYear	matchBoth
id_pweQZERxqw_5yq_EmJBADZ!jt	Abigail actress	Summer_City	Summer City	['John Jarratt', ' Phillip Avalon', ' Steve Bisley', ' Mel Gibson']	1977-12-22	1977-12-22	1	No	Yes	No
id_pweQZERxqw_5yq_NCWL7zR4PN	Abigail actress	All_at_Sea	All at Sea	['Alec Guinness', ' Harry Locke', ' Frederick Piper', ' Fred Griffiths']	1977	1957-12-21	0	No	No	No
id_pweQZERxqw_5yq_lITbfOZapB	Abigail actress	Sher_Mountain_Killings_Mystery	Sher Mountain Killings Mystery	['Phillip Avalon', ' Tom Richards', ' Abigail', ' Richard Carter']	1990	NaT	0	No	Yes	No
id_3Nzoqkza35_5yq_UwkvfsWLf2	Abigail Breslin	Dirty_Dancing	Dirty Dancing	['Jennifer Grey', ' Patrick Swayze', ' Jerry Orbach', ' Cynthia Rhodes']	2017-05-19	1987-08-21	0	No	No	No
id_3Nzoqkza35_5yq_zQD4TL5nTb	Abigail Breslin	Nim's_Island	Nim's Island	['Abigail Breslin', ' Jodie Foster', ' Gerard Butler', ' Michael Carman']	2008-04-04	2008-04-04	1	Yes	Yes	Yes
id_3Nzoqkza35_5yq_Wf3po7IMGQ	Abigail Breslin	Rango	Rango	['Johnny Depp', ' Isla Fisher', ' Abigail Breslin', ' Ned Beatty']	2011-02-14	2011-03-04	0	Yes	Yes	Yes
id_3Nzoqkza35_5yq_KPAufoURsK	Abigail Breslin	The_Call	Ghostbusters: Answer the Call	['Zach Woods', ' Kristen Wiig', ' Ed Begley Jr.', ' Charles Dance']	2013-03-15	2016-07-15	0	No	No	No
id_3Nzoqkza35_5yq_!5kUtWjjgM	Abigail Breslin	The_Ultimate_Gift	The Ultimate Gift	['James Garner', ' Bill Cobbs', ' Lee Meriwether', ' George Lee']	2006	2007-03-09	0	No	Yes	No
id_3Nzoqkza35_5yq_5y549ajCg7	Abigail Breslin	Freak_Show	Freak Show	['AnnaSophia Robb', ' Abigail Breslin', ' Laverne Cox', ' Alex Lawther']	2017-02-13	2018-01-12	0	Yes	Yes	Yes
id_3Nzoqkza35_5yq_T7zmReZOLY	Abigail Breslin	Zombieland	Zombieland	['Jesse Eisenberg', ' Woody Harrelson', ' Emma Stone', ' Abigail Breslin']	2009-09-25	2009-10-02	0	Yes	Yes	Yes
id_3Nzoqkza35_5yq_RfIUYSxIF!	Abigail Breslin	Haunter	Haunter	['Abigail Breslin', ' Peter Outerbridge', ' Michelle Nolden', ' Stephen McHattie']	2013-10-18	2013-10-17	0	Yes	Yes	Yes
id_3Nzoqkza35_5yq_Ij69!RY0M7	Abigail Breslin	Final_Girl	Final Girl	['Abigail Breslin', ' Wes Bentley', ' Logan Huffman', ' Cameron Bright']	2015-08-14	2015-08-14	1	Yes	Yes	Yes
id_3Nzoqkza35_5yq_?9YbEhTIUv	Abigail Breslin	Air_Buddies	Air Buddies	['Cascy Beddow', ' Jane Carr', ' Kelly Chapek', ' Patrick Cranshaw']	2006-12-12	2006-12-12	1	No	Yes	No
id_3Nzoqkza35_5yq_Phnti3huKP	Abigail Breslin	Wicked_Blood	Wicked Blood	['Abigail Breslin', ' Sean Bean', ' James Purefoy', ' Alexa PenaVega']	2014-02-05	2014-03-04	0	Yes	Yes	Yes
id_3Nzoqkza35_5yq_DOJeDeF1ua	Abigail Breslin	Fear,_Inc.	Fear, Inc.	['Lucas Neff', ' Caitlin Stasey', ' Chris Marquette', ' Stephanie Drake']	2016	2016-10-21	0	No	Yes	No
id_3Nzoqkza35_5yq_Of3dc5nhzO	Abigail Breslin	Little_Miss_Sunshine	Little Miss Sunshine	['Abigail Breslin', ' Greg Kinnear', ' Paul Dano', ' Alan Arkin']	2006-01-20	2006-08-18	0	Yes	Yes	Yes
id_3Nzoqkza35_5yq_WmFKTCET13	Abigail Breslin	Ender's_Game	Ender's Game	['Asa Butterfield', ' Harrison Ford', ' Hailee Steinfeld', ' Abigail Breslin']	2013-10-24	2013-11-01	0	Yes	Yes	Yes
id_3Nzoqkza35_5yq_DCMxd8rwTk	Abigail Breslin	Maggie	Maggie	['Arnold Schwarzenegger', ' Abigail Breslin', ' Joely Richardson', ' Douglas M. Griffin']	2015-04-22	2015-05-08	0	Yes	Yes	Yes
id_3Nzoqkza35_5yq_H!WQRMKJF3	Abigail Breslin	Keane	Keane	['Damian Lewis', ' Abigail Breslin', ' Amy Ryan', ' Liza Colón-Zayas']	2004-09-03	2005-09-21	0	Yes	Yes	Yes
id_3Nzoqkza35_5yq_LhT!XknYV!	Abigail Breslin	My_Sister's_Keeper	My Sister's Keeper	['Abigail Breslin', ' Walter Raney', ' Sofia Vassilieva', ' Cameron Diaz']	2009-06-26	2009-06-26	1	Yes	Yes	Yes
id_3Nzoqkza35_5yq_r!8LI!Znnk	Abigail Breslin	Definitely,_Maybe	Definitely, Maybe	['Ryan Reynolds', ' An Nguyen', ' Matthew Mason', ' Rick Derby']	2008-02-14	2008-02-14	1	No	Yes	No
id_3Nzoqkza35_5yq_KANUiXv?ZP	Abigail Breslin	New_Year's_Eve	New Year's Eve	['Michelle Pfeiffer', ' Zac Efron', ' Charlotte Marshall-Fricker', ' Fiona Choi']	2011-12-09	2011-12-09	1	No	Yes	No
id_3Nzoqkza35_5yq_hN2RN7jABj	Abigail Breslin	Zambezia	Zambezia	['Leonard Nimoy', ' Jeremy Suarez', ' Abigail Breslin', ' Jeff Goldblum']	2012-07-03	2012-12-28	0	Yes	Yes	Yes
id_3Nzoqkza35_5yq_oF4pI31JOH	Abigail Breslin	Perfect_Sisters	Perfect Sisters	['Abigail Breslin', ' Georgie Henley', ' Mira Sorvino', ' James Russo']	2014-04-11	2014-10-07	0	Yes	Yes	Yes
id_3Nzoqkza35_5yq_eyRARLcEIo	Abigail Breslin	Raising_Helen	Raising Helen	['Kate Hudson', ' John Corbett', ' Joan Cusack', ' Hayden Panettiere']	2004-05-28	2004-05-28	1	No	Yes	No
id_3Nzoqkza35_5yq_vsWfFYGA7q	Abigail Breslin	Janie_Jones	Janie Jones	['Abigail Breslin', ' Alessandro Nivola', ' Elisabeth Shue', ' Brittany Snow']	2010-09-17	2011-04-29	0	Yes	Yes	Yes
id_3Nzoqkza35_5yq_hesmlqOUBy	Abigail Breslin	No_Reservations	No Reservations	['Catherine Zeta-Jones', ' Aaron Eckhart', ' Abigail Breslin', ' Patricia Clarkson']	2007-07-27	2007-07-27	1	Yes	Yes	Yes
id_sk3vGBOPMm_5yq_w!miAUdzD2	Abigail Clayton	Bye_Bye_Monkey	Bye Bye Monkey	['Gérard Depardieu', ' James Coco', ' Marcello Mastroianni', ' Geraldine Fitzgerald']	1978-02-24	1978-02-24	1	No	Yes	No
id_0QN6Q1UKn9_5yq_ITtbt2qktM	Abigail Cruttenden	Charlotte_Gray	Charlotte Gray	['Cate Blanchett', ' James Fleet', ' Abigail Cruttenden', ' Charlotte McDougall']	2001-12-28	2002-01-11	0	Yes	Yes	Yes
id_0QN6Q1UKn9_5yq_rqDnghVMBi	Abigail Cruttenden	Sharpe's_Justice	Sharpe's Justice	"['Sean Bean', "" Daragh O'Malley"", ' Abigail Cruttenden', ' Caroline Langrishe']"	1997	2006-08-19	0	Yes	Yes	Yes
id_0QN6Q1UKn9_5yq_OKsK33K84M	Abigail Cruttenden	P'tang,_Yang,_Kipperbang	P'tang, Yang, Kipperbang	['John Albasiny', ' Abigail Cruttenden', ' Maurice Dee', ' Alison Steadman']	1982-11-03	1982-11-03	1	Yes	Yes	Yes
id_0QN6Q1UKn9_5yq_82cZDkeGK?	Abigail Cruttenden	Sharpe's_Mission	Sharpe's Mission	"['Sean Bean', "" Daragh O'Malley"", ' Abigail Cruttenden', ' James Laurenson']"	1996	2006-08-05	0	Yes	Yes	Yes
id_mh?0nggBtn_5yq_KT7pCKDXy7	Abigail Eames	Shivaay	Shivaay	['Ajay Devgn', ' Abigail Eames', ' Erika Kaar', ' Sayyeshaa Saigal']	2016-10-28	2016-10-28	1	Yes	Yes	Yes
id_eyGQoh7Xyw_5yq_I6FeidjW4H	Abigail Hardingham	Nina_Forever	Nina Forever	"['Cian Barry', ' Abigail Hardingham', "" Fiona O'Shaughnessy"", ' Katharine Bennett-Fox']"	2015-03-14	2016-01-19	0	Yes	Yes	Yes
id_j6URYeeY21_5yq_2z2THL4FZm	Abigail Mavity	The_Jennie_Project	The Jennie Project	['Alex D. Linz', ' Sheila Kelley', ' Lance Guest', ' Abigail Mavity']	2001-07-13	2001-07-13	1	Yes	Yes	Yes
id_8Td1C95T0q_5yq_lGT0TgOKp9	Abigail Spencer	Angela's_Eyes	Angela's Eyes	['Abigail Spencer', ' Lyriq Bent', ' Joe Cobden', ' Rick Roberts']	2006	2006-07-16	0	Yes	Yes	Yes
id_8Td1C95T0q_5yq_3N6ZGiIGOb	Abigail Spencer	Chasing_Mavericks	Chasing Mavericks	['Gerard Butler', ' Jonny Weston', ' Elisabeth Shue', ' Abigail Spencer']	2012-10-26	2012-10-26	1	Yes	Yes	Yes
id_8Td1C95T0q_5yq_afrBTfbWvK	Abigail Spencer	The_Forger	The Forger	['John Travolta', ' Christopher Plummer', ' Tye Sheridan', ' Abigail Spencer']	2014-09-12	2015-04-24	0	Yes	Yes	Yes
id_8Td1C95T0q_5yq_a4nb5O8kw6	Abigail Spencer	In_My_Sleep	In My Sleep	['Philip Winchester', ' Tim Draxl', ' Lacey Chabert', ' Abigail Spencer']	2010-04-23	2010-04-23	1	Yes	Yes	Yes
id_8Td1C95T0q_5yq_Z3KcWwd?eg	Abigail Spencer	Jekyll	Jekyll	['James Nesbitt', ' Gina Bellman', ' Denis Lawson', ' Michelle Ryan']	2007	2007-08-04	0	No	Yes	No
id_8Td1C95T0q_5yq_?Cav0mEV3z	Abigail Spencer	H8RZ	H8RZ	['Israel Broussard', ' Eliza Bennett', ' Sophie Lane Curtis', ' Jeremy Sisto']	2015-07-17	2015-07-17	1	No	Yes	No
id_5RanNK6W6q_5yq_lcVHF2a?H9	Abijeet	Life_Is_Beautiful	Life Is Beautiful	['Roberto Benigni', ' Nicoletta Braschi', ' Giorgio Cantarini', ' Giustino Durano']	2012-09-14	1999-02-12	0	No	No	No
id_83zOfyl9Qb_5yq_PGm4eczaUM	Abimana Aryasatya	Dilema	Dilema	['Kenes Andari', ' Abimana Aryasatya', ' Ario Bayu', ' Rangga Djoned']	2012-02-23	2012-02-23	1	Yes	No	No
id_83zOfyl9Qb_5yq_afykRkATBf	Abimana Aryasatya	Republik_Twitter	Republik Twitter	['Laura Basuki', ' Abimana Aryasatya', ' Ben Kasyafani', ' Jennifer Arnelita']	2012-02-16	2012-02-16	1	Yes	Yes	Yes
id_83zOfyl9Qb_5yq_xobkWezFCS	Abimana Aryasatya	Haji_Backpacker	Haji Backpacker	['Abimana Aryasatya', ' Dewi Sandra', ' Laudya Cynthia Bella']	2014-10-02	2014-10-02	1	Yes	Yes	Yes
id_83zOfyl9Qb_5yq_hmhn75gvmh	Abimana Aryasatya	Bulan_Terbelah_di_Langit_Amerika_2	Bulan Terbelah di Langit Amerika 2	['Abimana Aryasatya', ' Rianti Cartwright', ' Nino Fernandez', ' Astro Liecharlie']	2016-12-08	2016-12-08	1	Yes	Yes	Yes
id_fQIMEBfJGH_5yq_2myPc?Esoz	A. B. Imeson	The_Virgin_Queen	The Virgin Queen	['Anne-Marie Duff', ' Sienna Guillory', ' Ian Hart', ' Tom Hardy']	1923-01-23	2005-11-13	0	No	No	No
id_fQIMEBfJGH_5yq_7hZ1fWXgCE	A. B. Imeson	The_Breed_of_the_Treshams	The Breed of the Treshams	['Mary Odette', ' Hayford Hobbs', ' A.B. Imeson', ' Charles Vane']	1920	1920-09-01	0	No	Yes	No
id_fQIMEBfJGH_5yq_4i8EENd4rL	A. B. Imeson	Claude_Duval	Claude Duval	['Nigel Barrie', ' Fay Compton', ' Hugh Miller', ' A.B. Imeson']	1924-04	1924-04-01	0	No	Yes	No
id_fQIMEBfJGH_5yq_ILlKrJhyM	A. B. Imeson	Bonnie_Prince_Charlie	Bonnie Prince Charlie	['David Niven', ' Margaret Leighton', ' Morland Graham', ' John Laurie']	1923-11	1948-10-26	0	No	No	No
id_fQIMEBfJGH_5yq_9BQi??EmN!	A. B. Imeson	The_White_Shadow	The White Shadow	['Ken Howard', ' Kevin Hooks', ' Byron Stewart', ' Timothy Van Patten']	1923-08	1978-11-27	0	No	No	No
id_HAKABTFbfW_5yq_GLPnsbtsu6	Abir Chatterjee	Monchora	Monchora	['Paran Banerjee', ' Abir Chatterjee', ' Raima Sen', ' Saswata Chatterjee']	2016-01-01	2016-01-01	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_W4LZ35c6I8	Abir Chatterjee	Aborto	Aborto	['Barun Chanda', ' Abir Chatterjee', ' Jaya Ahsan', ' Tota Roy Chowdhury']	2013-03-01	2013-03-01	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_YbR3Oz9LJJ	Abir Chatterjee	The_Royal_Bengal_Tiger	The Royal Bengal Tiger	['Jeet', ' Abir Chatterjee', ' Priyanka Sarkar', ' Shradha Das']	2014-01-31	2014-01-31	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_UqGNpnUOFU	Abir Chatterjee	Kanamachi	Kanamachi	['Abir Chatterjee', ' Ankush Hazra', ' Srabanti Chatterjee', ' Saayoni Ghosh']	2013-03-15	2013-03-15	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_m?udeSWLS6	Abir Chatterjee	Terrorist	Terrorist	['Min-su Choi', ' Kyeong-yeong Lee', ' Jung-ah Yum', ' Jun-ho Heo']	2010	1995-05-13	0	No	No	No
id_HAKABTFbfW_5yq_RIuvNhr!o2	Abir Chatterjee	Badshahi_Angti	Badshahi Angti	['Abir Chatterjee', ' Sourav Das', ' Paran Banerjee', ' Dipankar Dey']	2014-12-19	2014-12-19	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_S6ukochLBl	Abir Chatterjee	Jaatishwar	Jaatishwar	['Prasenjit Chatterjee', ' Jishu Sengupta', ' Swastika Mukherjee', ' Mamata Shankar']	2014-01-17	2014-01-17	1	No	Yes	No
id_HAKABTFbfW_5yq_7?UP5Kwb16	Abir Chatterjee	Jekhane_Bhooter_Bhoy	Jekhane Bhooter Bhoy	['Paran Banerjee', ' Saswata Chatterjee', ' Abir Chatterjee', ' Dwijen Banerjee']	2012-12-21	2012-12-21	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_kAQBeOoeI6	Abir Chatterjee	Byomkesh_Pawrbo	Byomkesh Pawrbo	['Abir Chatterjee', ' Ritwick Chakraborty', ' Sohini Sarkar', ' Koushik Sen']	2016-12-16	2016-12-16	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_tMG0wxPOLu	Abir Chatterjee	Baishe_Srabon	Baishe Srabon	['Prasenjit Chatterjee', ' Parambrata Chatterjee', ' Raima Sen', ' Abir Chatterjee']	2011-09-30	NaT	0	Yes	Yes	Yes
id_HAKABTFbfW_5yq_zMS21zzIuM	Abir Chatterjee	Bojhena_Shey_Bojhena	Bojhena Shey Bojhena	['Soham Chakraborty', ' Mimi Chakraborty', ' Abir Chatterjee', ' Payel Sarkar']	2012-12-28	2012-12-28	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_dCZensl0dF	Abir Chatterjee	Bedroom	Bedroom	['Abir Chatterjee', ' Rahul Banerjee', ' Rudranil Ghosh', ' Paoli Dam']	2012-01-06	2012-01-06	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_YhlKIUEbvz	Abir Chatterjee	Rajkahini	Rajkahini	['Rituparna Sengupta', ' Lily Chakravarty', ' Parno Mittra', ' Jaya Ahsan']	2015-10-16	2015-10-16	1	No	Yes	No
id_HAKABTFbfW_5yq_nuUz9E3BAc	Abir Chatterjee	Cross_Connection	Cross Connection	['Kamalika Banerjee', ' Surajit Banerjee', ' Abhrajit Chakraborty', ' Biswajit Chakraborty']	2009-05-01	2009-08-15	0	No	Yes	No
id_HAKABTFbfW_5yq_hoE2PSeys7	Abir Chatterjee	Bastu-Shaap	Bastu Shaap	['Abir Chatterjee', ' Parambrata Chatterjee', ' Churni Ganguly', ' Kaushik Ganguly']	2016-01-15	2016-01-15	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_1e3JWimuIr	Abir Chatterjee	Jomer_Raja_Dilo_Bor	Jomer Raja Dilo Bor	['Abir Chatterjee', ' Payel Sarkar', ' Rajatabha Dutta', ' Kharaj Mukherjee']	2015-09-04	2015-09-04	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_B!2Ol!zvXL	Abir Chatterjee	Hrid_Majharey	Hrid Majharey: Live in My Heart!	['Barun Chanda', ' Abir Chatterjee', ' Prasun Chatterjee', ' Tamal Ray Chowdhury']	2014-07-11	2014-07-11	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_gMP3BYBw8c	Abir Chatterjee	Ebar_Shabor	Ebar Shabor	['Saswata Chatterjee', ' Swastika Mukherjee', ' Abir Chatterjee', ' Payel Sarkar']	2015-01-02	2015-01-02	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_Gsv?shpmV2	Abir Chatterjee	Chaar	Chaar	['Paran Banerjee', ' Saswata Chatterjee', ' Rajatabha Dutta', ' Abir Chatterjee']	2014-06-13	2014-06-13	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_33?427e4YW	Abir Chatterjee	Abby_Sen	Abby Sen	['Abir Chatterjee', ' Raima Sen', ' Paran Banerjee', ' Biswanath Basu']	2015-10-30	2015-10-30	1	Yes	Yes	Yes
id_HAKABTFbfW_5yq_ZHE2bwNF1i	Abir Chatterjee	Katmundu	Katmundu	['Soham Chakraborty', ' Abir Chatterjee', ' Rudranil Ghosh', ' Srabanti Chatterjee']	2015-10-16	2015-10-16	1	Yes	Yes	Yes
id_EEP8alcDPL_5yq_mfQQrnLOtS	Abir Goswami	Darna_Mana_Hai	Darna Mana Hai	['Sameera Reddy', ' Antara Mali', ' Sohail Khan', ' Saif Ali Khan']	2003-07-25	2003-07-25	1	No	Yes	No
id_RbW07UVThu_5yq_QOiT!1IzzQ	Abi Saravanan	Touring_Talkies	Touring Talkies	['Subodh Bhave', ' Trupti Bhoir', ' Kishore Kadam', ' Vaibhav Mangale']	2015-01-30	2013-04-19	0	No	No	No
id_NG33GDfjL6_5yq_69eevTjKyI	Abitha	Sethu	Sethu	['Vikram', ' Abitha', ' Sivakumar', ' Sriman']	1999-12-10	1999-12-10	1	Yes	Yes	Yes
id_NG33GDfjL6_5yq_KvHp4SS8ND	Abitha	Seerivarum_Kaalai	Seerivarum Kaalai	['Manorama']	2001-04-13	NaT	0	No	Yes	No
id_lbnTqNVjw6_5yq_WoSQloTYwK	Abi Tucker	Angst	Angst	['Erwin Leder', ' Robert Hunger-Bühler', ' Silvia Ryder', ' Karin Springer']	2000-08-31	NaT	0	No	No	No
id_lbnTqNVjw6_5yq_wlvPHctE8G	Abi Tucker	The_Wog_Boy	The Wog Boy	['Nick Giannopoulos', ' Lucy Bell', ' Vince Colosimo', ' Geraldine Turner']	2000-02-24	2000-02-24	1	No	Yes	No
id_jDUHtkMyy0_5yq_pPVYSUWkXJ	Abner Biberman	Elephant_Walk	Elephant Walk	['Elizabeth Taylor', ' Dana Andrews', ' Peter Finch', ' Abraham Sofaer']	1954-04-21	1954-04-21	1	No	Yes	No
id_jDUHtkMyy0_5yq_ddKiQufF2j	Abner Biberman	King_of_the_Mounties	King of the Mounties	['Allan Lane', ' Gilbert Emery', ' Russell Hicks', ' Peggy Drake']	1942-10-17	1942-10-17	1	No	Yes	No
id_jDUHtkMyy0_5yq_kZrZkGlkVN	Abner Biberman	The_Gay_Vagabond	The Gay Vagabond	['Roscoe Karns', ' Ruth Donnelly', ' Ernest Truex', ' Margaret Hamilton']	1941-05-12	1941-05-12	1	No	Yes	No
id_qAGljRO!Pv_5yq_whBgubN05h	Abraham Attah	Beasts_of_No_Nation	Beasts of No Nation	['Abraham Attah', ' Emmanuel Affadzi', ' Ricky Adelayitor', ' Andrew Adote']	2015-09-03	2015-10-16	0	Yes	Yes	Yes
id_A0LhtSprwS_5yq_r6!!WGFUjR	Abraham Benrubi	Magic_Island	Magic Island	['Zachery Ty Bryan', ' Andrew Divoff', ' Edward Kerr', ' Lee Armstrong']	1995-12-19	1995-12-19	1	No	Yes	No
id_ZY1ZdwUJHe_5yq_258w?u7tk1	Abraham Sofaer	Bhowani_Junction	Bhowani Junction	['Ava Gardner', ' Stewart Granger', ' Bill Travers', ' Abraham Sofaer']	1956-05-01	1956-05-01	1	Yes	Yes	Yes
id_ZY1ZdwUJHe_5yq_qaFBmXtuVL	Abraham Sofaer	Ask_Beccles	Ask Beccles	['Garry Marsh', ' Lilian Oldland', ' Abraham Sofaer', ' Allan Jeayes']	1933	NaT	0	Yes	Yes	Yes
id_ZY1ZdwUJHe_5yq_8c7wEHGtFp	Abraham Sofaer	Dreyfus	L'affaire Dreyfus	['Georges Méliès']	1931	1899-11-04	0	No	No	No
id_ZY1ZdwUJHe_5yq_pm7WO46ZtK	Abraham Sofaer	Journey_to_the_Center_of_Time	Journey to the Center of Time	['Scott Brady', ' Anthony Eisley', ' Gigi Perreau', ' Abraham Sofaer']	1967	NaT	0	Yes	Yes	Yes
id_ZY1ZdwUJHe_5yq_pPVYSUWkXJ	Abraham Sofaer	Elephant_Walk	Elephant Walk	['Elizabeth Taylor', ' Dana Andrews', ' Peter Finch', ' Abraham Sofaer']	1954-04-21	1954-04-21	1	Yes	Yes	Yes
id_ZY1ZdwUJHe_5yq_3bbx6UX3Ow	Abraham Sofaer	Judgment_Deferred	Judgment Deferred	['Hugh Sinclair', ' Helen Shingler', ' Abraham Sofaer', ' Leslie Dwyer']	1952-02	1952-02-01	0	Yes	Yes	Yes
id_ZY1ZdwUJHe_5yq_lPcfcroZJ2	Abraham Sofaer	Captain_Sindbad	Captain Sindbad	['Guy Williams', ' Heidi Brühl', ' Pedro Armendáriz', ' Abraham Sofaer']	1963-06-19	1963-06-19	1	Yes	Yes	Yes
id_ZY1ZdwUJHe_5yq_tkVnwhZE9U	Abraham Sofaer	The_Naked_Jungle	The Naked Jungle	['Eleanor Parker', ' Charlton Heston', ' Abraham Sofaer', ' William Conrad']	1954-03-03	1954-03-03	1	Yes	Yes	Yes
id_ZY1ZdwUJHe_5yq_U92tS2Lgwn	Abraham Sofaer	His_Majesty_O'Keefe	His Majesty O'Keefe	['Burt Lancaster', ' Joan Rice', ' André Morell', ' Abraham Sofaer']	1954-01-16	1954-01-16	1	Yes	Yes	Yes
id_ZY1ZdwUJHe_5yq_CvsvHfhD2k	Abraham Sofaer	Crook's_Tour	Crook's Tour	['Basil Radford', ' Naunton Wayne', ' Greta Gynt', ' Charles Oliver']	1941-05-24	1941-05-24	1	No	Yes	No
id_jZ5VfyIxXG_5yq_Q3t3VFeJID	Abrar Alvi	In_Search_of_Guru_Dutt	In Search of Guru Dutt	['Abrar Alvi', ' Dev Anand', ' Kaifi Azmi', ' Shyam Benegal']	1989	1989-06-11	0	Yes	Yes	Yes
id_yMpd3WZIVN_5yq_!BOkTC!2ph	Abril Mendez	See_You_After_School	See You After School	['Soo-Jang Baek', ' Tae-gyu Bong', ' Eun-ju Choi', ' Sang-mi Choo']	1986-06-19	2006-03-16	0	No	No	No
id_?jBsPkl3Al_5yq_VO63Ax!GjP	A. Bromley Davenport	Enemy_of_the_Police	Enemy of the Police	['John Stuart', ' Viola Keats', ' A. Bromley Davenport', ' Margaret Yarde']	1933-10	1933-10-01	0	Yes	Yes	Yes
id_?jBsPkl3Al_5yq_?Rds!9uwpq	A. Bromley Davenport	Boy_Woodburn	Boy Woodburn	['Guy Newall', ' Ivy Duke', ' A. Bromley Davenport', ' Mary Rorke']	1922-07	1922-05-01	0	Yes	Yes	Yes
id_?jBsPkl3Al_5yq_rEorQ7hNUh	A. Bromley Davenport	Leave_It_to_Me	Leave It to Me	['Oldrich Nový', ' Theodor Pistek', ' Frantisek Kreuzmann', ' Vladimír Repa']	1930-10	1955-12-23	0	No	No	No
id_?jBsPkl3Al_5yq_!x3iz9bODp	A. Bromley Davenport	The_Persistent_Lovers	The Persistent Lovers	['Guy Newall', ' Ivy Duke', ' A. Bromley Davenport', ' Julian Royce']	1922-04	1922-04-01	0	Yes	Yes	Yes
id_?k4Bbgnb5p_5yq_rvIZXr9VG5	Abul Hayat	Aguner_Poroshmoni	Aguner Poroshmoni	['Bipasha Hayat', ' Asaduzzaman Noor', ' Abul Hayat', ' Dolly Johur']	1994-05-10	1994-12-16	0	Yes	Yes	Yes
id_?k4Bbgnb5p_5yq_qi9?xDMbGC	Abul Hayat	Amar_Shopno_Tumi	Amar Shopno Tumi	['Shakib Khan', ' Shabnur', ' Ferdous Ahmed', ' Sharmili Ahmed']	2005-07-01	2005-07-01	1	No	Yes	No
id_xWro6kSAEy_5yq_CdoD7DXfzp	Abu Salim actor	Yuvathurki	Yuvathurki	['Suresh Gopi', ' Vijayshanti', ' Rajan P. Dev', ' Geetha']	1996	NaT	0	No	Yes	No
id_jWyEJFIOGP_5yq_Y5Ns2?Fd1W	Ace Bhatti	Sixth_Happiness	The Inn of the Sixth Happiness	['Ingrid Bergman', ' Curd Jürgens', ' Robert Donat', ' Michael David']	1997	1958-12-19	0	No	No	No
id_9GWIZkngUQ_5yq_vM0cXD0gNV	Ace Vergel	Sige_Subukan_Mo	Sige subukan mo	['Ace Vergel', ' Maricel Soriano', ' Eddie Gutierrez', ' Dan Fernandez']	1998-08-05	1998-08-05	1	Yes	Yes	Yes
id_Q8hJTI4D5u_5yq_YK?VQ7RJAD	Achala Sachdev	Chhailla_Babu	Chhailla Babu	['Rajesh Khanna', ' Zeenat Aman', ' Asrani', ' Om Shivpuri']	1977	1977-04-20	0	No	Yes	No
id_Q8hJTI4D5u_5yq_8j8iFN2TGP	Achala Sachdev	Raat_Ke_Rahi	Raat Ke Rahi	['Shammi Kapoor', ' Jabeen Jalil', ' Anwar Hussain', ' Iftekhar']	1959	NaT	0	No	Yes	No
id_Q8hJTI4D5u_5yq_nq38!dovx?	Achala Sachdev	Munna	Munna	"['Prabhas', "" Ileana D'Cruz"", ' Prakash Raj', ' Srinivasa Rao Kota']"	1954	2007-05-02	0	No	No	No
id_Q8hJTI4D5u_5yq_g9twbFrSII	Achala Sachdev	Bandhan	Bandhan	['Jackie Shroff', ' Salman Khan', ' Rambha', ' Ashwini Bhave']	1969	1998-10-02	0	No	No	No
id_Q8hJTI4D5u_5yq_upMvLqKSRr	Achala Sachdev	Chandni_Chowk	Chandni Chowk to China	['Mithun Chakraborty', ' Akshay Kumar', ' Deepika Padukone', ' Ranvir Shorey']	1954	2009-01-16	0	No	No	No
id_Q8hJTI4D5u_5yq_6tWX?wjShf	Achala Sachdev	Zabak	Zabak	['Shyama', ' Mahipal', ' Sahira', ' Achala Sachdev']	1961	NaT	0	Yes	Yes	Yes
id_Q8hJTI4D5u_5yq_WEyz3MXl6C	Achala Sachdev	Anhonee	Anhonee	['Nargis', ' Raj Kapoor', ' Agha', ' David Abraham']	1952	NaT	0	No	Yes	No
id_Q8hJTI4D5u_5yq_OM6SZDo1X5	Achala Sachdev	Sabse_Bada_Rupaiya	Sabse Bada Rupaiya	['Mehmood', ' Vinod Mehra', ' Moushumi Chatterjee', ' Farida Jalal']	1955	1976-03-31	0	No	No	No
id_Q8hJTI4D5u_5yq_WQ8a?jZQ6x	Achala Sachdev	Man-Mauji	Man-Mauji	['Kishore Kumar', ' Sadhana', ' Kumari Naaz', ' Durga Khote']	1962	NaT	0	No	Yes	No
